Revenues . 2019,,,,,,,,,,,,,,,,,,,,
01-Feb-2020,1273,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"176,557.02 ",3001,,,,,,,,,,,0,مصارف النقراشى ب,
01-Feb-2020,1274,مبيعات خرسانه نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"105,570.18 ",3001,,,,,,,,,,,0,مصارف بركه السبع,
01-Feb-2020,1275,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"5,473.68 ",3001,,,,,,,,,,,0,مصارف السبع الثالثه,
01-Feb-2020,1276,مبيعات خرسانه هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"12,377.19 ",3001,,,,,,,,,,,0,مصارف المحموديه الاولى,
01-Feb-2020,1277,مبيعات خرسانه الوادى ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"57,631.58 ",3001,,,,,,,,,,,0,تطوير مساقى 16,
01-Feb-2020,1278,مبيعات خرسانه A.H.M ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"80,087.72 ",3001,,,,,,,,,,,0,57ع. رؤية,
01-Feb-2020,1311,تسويه عملاء مقاولات - تسوية فروق الأسعار,مصارف ابيار الثانيه ب,مصارف ابيار الثانيه ب,المقاولات,"1,801,273.54 ",4055,,,,,,,,,,,0,10ع. الوادي,
01-Feb-2020,1591,مبيعات الخرسانة - الفيروز,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"6,842.11 ",3001,,,,,,,,,,,0,9 سكوير,
01-Mar-2020,0,ايراد السعوديه عن الربع الأول,عملية سارى - مقاولات,عملية سارى - مقاولات,تكاليف السعوديه,"18,303,896.00 ",8001,,,,,,,,,,,0,كوبرى ترعه الزمر,
01-Mar-2020,818,مبيعات الخرسانة - تعمير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"11,649.12 ",3001,,,,,,,,,,,0,كوبرى العين السخنه,
01-Mar-2020,819,مبيعات الخرسانة - الزايد,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"21,131.58 ",3001,,,,,,,,,,,0,كوبرى محمد نجيب,
01-Mar-2020,820,مبيعات الخرسانة - الوادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"437,122.81 ",3001,,,,,,,,,,,0,الاسمرات,
01-Mar-2020,821,مبيعات الخرسانة - الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"40,640.35 ",3001,,,,,,,,,,,0,نقل مخالفات الاسمرات,
01-Mar-2020,822,مبيعات الخرسانة - هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"21,842.11 ",3001,,,,,,,,,,,0,2برج الفسطاط,
01-Mar-2020,823,مبيعات الخرسانة - دي سي اي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"21,842.11 ",3001,,,,,,,,,,,0,25ن الفسطاط,
01-Mar-2020,824,مبيعات الخرسانة - القاهرة,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"80,087.72 ",3001,,,,,,,,,,,0,10 ع الفسطاط,
01-Mar-2020,825,مبيعات الخرسانة - ايه اتش ام,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"22,570.18 ",3001,,,,,,,,,,,0,4 ع الفسطاط,
01-Mar-2020,826,مبيعات الخرسانة - الجيزة,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"41,622.81 ",3001,,,,,,,,,,,0,30ع جاردينا,
01-Mar-2020,1081,مبيعات يناير 2020,محطه خلط الشروق,محطه خلط الشروق,محطات خلط الخرسانه,"18,750.00 ",3002,,,,,,,,,,,0,مول غرب الشروق,
01-Mar-2020,1143,مبيعات خرسانه ايماك,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"12,631.58 ",3001,,,,,,,,,,,0,2برج الندى,
01-Mar-2020,1144,مبيعات خرسانه بنادر الاستثماريه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"109,210.53 ",3001,,,,,,,,,,,0,الاسماعيليه الجديده,
01-Mar-2020,1145,مبيعات خرسانه الوادى ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"111,254.39 ",3001,,,,,,,,,,,0,كليه رياض اطفال,
01-Mar-2020,1146,مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"288,017.54 ",3001,,,,,,,,,,,0,المجزر الى,
01-Mar-2020,1332,تسوية استثمار عقارى - اثبات مبيعات عدد 18 باكيه جراج عمارة 14 - في 31/3/2020,جراج عمارة 14 دارنا ( وحدات مباعه ),جراج عمارة 14 دارنا ( وحدات مباعه ),الاستثمار,"836,000.00 ",7006,,,,,,,,,,,0,59 فيلا,
01-Mar-2020,1333,اثبات ملحق عقد بالزياده في قيمة الوحده في 31/3/2020,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"278,305.00 ",7003,,,,,,,,,,,0,21فيلا برج العرب,
01-Mar-2020,1334,اثبات ملحق عقد بالزياده في قيمة الوحده في 31/3/2020, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار,"153,950.00 ",7004,,,,,,,,,,,0,10ع هيلوبوليس,
01-Mar-2020,1335,اثبات خصم اعجيل السداد الممنوح لعملاء الاستثمار العقارى خلال الربع الأول 2020,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,"(4,730.00)",7001,,,,,,,,,,,0,14 عماره المتحده,
01-Mar-2020,1335,اثبات خصم اعجيل السداد الممنوح لعملاء الاستثمار العقارى خلال الربع الأول 2020, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار,(610.00),7004,,,,,,,,,,,0,20 ع التل الكيبر,
01-Mar-2020,1339,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 31/3/2020,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,"389,753.00 ",7001,,,,,,,,,,,0,10ابو عطوه,
01-Mar-2020,1339,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 31/3/2020, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار,"146,104.00 ",7004,,,,,,,,,,,0,6 القنطره شرق,
01-Mar-2020,1339,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 31/3/2020,الريهام ( وحدات مباعه ),الريهام ( وحدات مباعه ),الاستثمار,"7,163.00 ",7005,,,,,,,,,,,0,8 فايد,
01-Mar-2020,1339,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 31/3/2020,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,"24,644.00 ",7007,,,,,,,,,,,0,نزهه العبور,
01-Mar-2020,1339,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 31/3/2020,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"109,121.00 ",7003,,,,,,,,,,,0,مصارف زفتى الاولى,
01-Mar-2020,1339,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 31/3/2020,جراج عمارة 14 دارنا ( وحدات مباعه ),جراج عمارة 14 دارنا ( وحدات مباعه ),الاستثمار,"7,800.00 ",7006,,,,,,,,,,,0,مصارف الحصه الثانيه,
01-Mar-2020,1339,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 31/3/2020,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,"133,373.00 ",7001,,,,,,,,,,,0,محطه مياه اقريه,
01-Mar-2020,1436,تعويضات عمليه 4عمارة الحى الثانى 160م,الاسماعيليه الجديده,4ع الحى الثانى 160م - الاسماعيليه ,المقاولات,"2,443,536.06 ",4068,,,,,,,,,,,0,محطه مياه قسيمه,
01-Mar-2020,1437,تعويضات عمليه 8عمارة الحى الثانى 173م,الاسماعيليه الجديده,8ع الحى الثانى 173م - الاسماعيليه ,المقاولات,"8,200,758.02 ",4065,,,,,,,,,,,0,15بنك التعمير,
01-Mar-2020,1438,تسوية المتبقى من فروق الأسعار من مستخلص 1 : 37,كليه رياض اطفال,كليه رياض اطفال,المقاولات,"5,155,608.09 ",4039,,,,,,,,,,,0,مصارف ابيار الثانيه ب,
01-Mar-2020,1439,تسوية مستخلص جارى 3 بعد الصرف ,مصارف شوبر,مصارف شوبر,المقاولات,"1,039,085.10 ",4061,,,,,,,,,,,0,محطة الريسه,
01-Mar-2020,1441,تسوية مستخلص ميزانيه 31/3/2020,العاصمه الادرايه,العاصمه الادرايه,المقاولات,"8,914,632.36 ",4058,,,,,,,,,,,0,مصارف البكاتوش,
01-Mar-2020,1442,تسوية مستخلص ميزانيه 31/3/2020 - قيمة علاوة 20% على حجم الاعمال,9 سكوير,9 سكوير,المقاولات,"3,050,334.18 ",4025,,,,,,,,,,,0,العاصمه الادرايه,
01-Mar-2020,1443,تسوية مستخلص ميزانيه 31/3/2020 - قيمة علاوة 20% على حجم الاعمال,10ع. الوادي,10ع. الوادي,المقاولات,"5,778,949.96 ",4024,,,,,,,,,,,0,صرف الاسمرات,
01-Mar-2020,1444,تسوية مستخلص ميزانيه 31/3/2020,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,المقاولات,"11,467,173.33 ",4060,,,,,,,,,,,0,كوبرى القنطرة غرب - اسماعيليه,
01-Mar-2020,1445,تسوية مستخلص ميزانيه 31/3/2020,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,المقاولات,"32,859,307.62 ",4062,,,,,,,,,,,0,مصارف شوبر,
01-Mar-2020,1446,تسوية مستخلص ميزانيه 31/3/2020,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,"234,888.57 ",4073,,,,,,,,,,,0,تشطيبات مول غرب الشروق,
01-Mar-2020,1447,تسوية مستخلص ميزانيه 31/3/2020,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,"571,797.14 ",4073,,,,,,,,,,,0,10فيلات الرابع - الاسماعيليه ,
01-Mar-2020,1448,تسوية مستخلص ميزانيه 31/3/2020,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,"2,162,100.00 ",4073,,,,,,,,,,,0,9فيلات الخامس - الاسماعيليه ,
01-Mar-2020,1449,تسوية مستخلص ميزانيه 31/3/2020,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,"1,757,104.76 ",4073,,,,,,,,,,,0,8ع الحى الثانى 173م - الاسماعيليه ,
01-Mar-2020,1450,تسوية مستخلص ميزانيه 31/3/2020,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,المقاولات,"54,789,491.05 ",4076,,,,,,,,,,,0,7ع الحى الخامس 173م - الاسماعيليه ,
01-Mar-2020,1452,تسوية مستخلص ميزانيه 31/3/2020,57ع. رؤية,57ع. رؤية,المقاولات,"12,828,390.91 ",4023,,,,,,,,,,,0,20ع الحى الثانى 160م - الاسماعيليه ,
01-Mar-2020,1453,تسوية مستخلص ميزانيه 31/3/2020,مصارف البكاتوش,مصارف البكاتوش,المقاولات,"864,404.17 ",4057,,,,,,,,,,,0,4ع الحى الثانى 160م - الاسماعيليه ,
01-Mar-2020,1454,تسوية مستخلص ميزانيه 31/3/2020,مصارف شوبر,مصارف شوبر,المقاولات,"749,204.66 ",4061,,,,,,,,,,,0,2ع الحى الثانى 160م - الاسماعيليه ,
01-Mar-2020,1455,تسوية مستخلص ميزانيه 31/3/2020,مول ستون ستريت,مول ستون ستريت,المقاولات,"1,031,204.00 ",4075,,,,,,,,,,,0,4ع الحى الرابع 173م - الاسماعيليه ,
01-Mar-2020,1456,تسوية مستخلص ميزانيه 31/3/2020,78ع. اكتوبر,78ع. اكتوبر,المقاولات,"108,090.16 ",4001,,,,,,,,,,,0,11ع الحى الرابع 160م - الاسماعيليه ,
01-Mar-2020,1458,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,4ع الحى الثانى 160م - الاسماعيليه ,المقاولات,"1,574,668.14 ",4068,,,,,,,,,,,0,3ع الحى الرابع 160م - الاسماعيليه ,
01-Mar-2020,1459,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,0.00 ,4067,,,,,,,,,,,1,كهرباء مول غرب الشروق,
01-Mar-2020,1461,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,المقاولات,"4,073,388.00 ",4066,,,,,,,,,,,0,كوبرى القنطرة الجنوبى - بور سعيد,
01-Mar-2020,1461,تسوية مستخلص ميزانيه 31/3/2020,الاسماعيليه الجديده,8ع الحى الثانى 173م - الاسماعيليه ,المقاولات,0.00 ,4065,,,,,,,,,,,0,مول ستون ستريت,
01-Mar-2020,1463,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,"5,311,215.71 ",4070,,,,,,,,,,,0,كوبرى الكابلات - عمر المختار,
01-Mar-2020,1464,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,2ع الحى الثانى 160م - الاسماعيليه ,المقاولات,"1,704,533.33 ",4069,,,,,,,,,,,0,جبال السخنه,
01-Mar-2020,1465,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,"2,724,358.15 ",4070,,,,,,,,,,,0,,
01-Mar-2020,1466,تسوية المستخلص الختامي قبل الصرف,كوبرى القنطرة الجنوبى - بور سعيد,كوبرى القنطرة الجنوبى - بور سعيد,المقاولات,"6,668,630.40 ",4074,,,,,,,,,,,0,مصروف الايجار التمويلي,
01-Mar-2020,1467,تسوية مستخلص ميزانيه 31/3/2020 ,المجزر الى,المجزر الى,المقاولات,"74,290.00 ",4040,,,,,,,,,,,0,#REF!,
01-Mar-2020,1468,تسوية مستخلص ميزانيه 31/3/2020 ,محطة الريسه,محطة الريسه,المقاولات,"3,131,933.22 ",4056,,,,,,,,,,,0,#REF!,
01-Mar-2020,1469,تسوية مستخلص ميزانيه 31/3/2020 ,محطه قريه الريد,محطه قريه الريد,المقاولات,"3,653,429.00 ",4010,,,,,,,,,,,0,#REF!,
01-Mar-2020,1470,تسوية مستخلص ميزانيه 31/3/2020 ,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,"3,922,884.50 ",4009,,,,,,,,,,,0,,
01-Mar-2020,1507,تحويل جزء من الإيرادات الى الايراد المؤجل,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"(111,322.00)",7003,,,,,,,,,,,0,كارفور- دارنا ( وحدات مباعه ),
01-Mar-2020,1893,تسوية مستخلص ميزانيه 31/3/2020 ,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,"(4,500,000.00)",4070,,,,,,,,,,,0,المبنى الادارى -مدينه نصر ( وحدات مباعه ),
01-Mar-2020,1894,تسوية مستخلص ميزانيه 31/3/2020 ,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,المقاولات,"(5,000,000.00)",4076,,,,,,,,,,,0,رؤية ( وحدات مباعه ),
01-Apr-2020,1045,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"48,535.09 ",3001,,,,,,,,,,,0, الشمس 70 ( وحدات مباعه ),
01-Apr-2020,1046,مبيعات خرسانه هاى ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"43,684.21 ",3001,,,,,,,,,,,0,الريهام ( وحدات مباعه ),
01-Apr-2020,1047,مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"70,342.11 ",3001,,,,,,,,,,,0,جراج عمارة 14 دارنا ( وحدات مباعه ),
01-Apr-2020,1048,مبيعات خرسانه الميدان ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"15,552.63 ",3001,,,,,,,,,,,0,نزهة العبور ( وحدات مباعه ),
01-Apr-2020,1049,مبيعات خرسانه الزايد ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"4,482.46 ",3001,,,,,,,,,,,0,#REF!,
01-Apr-2020,1050,مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"82,596.49 ",3001,,,,,,,,,,,0,#REF!,
01-Apr-2020,1051,مبيعات خرسانه الوادى ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"124,500.00 ",3001,,,,,,,,,,,0,#REF!,
01-Apr-2020,1052,مبيعات خرسانه AHM ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"43,684.21 ",3001,,,,,,,,,,,,,
01-Apr-2020,1059,تسوية استقطاعات مستخلص 4,مصارف شوبر,مصارف شوبر,المقاولات,"797,967.34 ",4061,,,,,,,,,,,,,
01-Apr-2020,1060,"تسوية استقطاعات مستخلص 4،5",مصارف البكاتوش,مصارف البكاتوش,المقاولات,"1,047,963.68 ",4057,,,,,,,,,,,,,
01-Apr-2020,1061,اثبات جزء من التعويضات حتى المستخلص الختامي,2برج الفسطاط,2برج الفسطاط,المقاولات,"3,304,249.20 ",4031,,,,,,,,,,,,,
01-May-2020,994,مبيعات خرسانه القاهره للاسكان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"96,035.09 ",3001,,,,,,,,,,,,,
01-May-2020,995,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"165,254.39 ",3001,,,,,,,,,,,,,
01-May-2020,996,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"47,605.26 ",3001,,,,,,,,,,,,,
01-May-2020,997,مبيعات خرسانه بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"21,842.11 ",3001,,,,,,,,,,,,,
01-May-2020,998,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"121,438.60 ",3001,,,,,,,,,,,,,
01-May-2020,999,مبيعات خرسانه سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"3,201.75 ",3001,,,,,,,,,,,,,
01-May-2020,1000,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"78,570.18 ",3001,,,,,,,,,,,,,
01-May-2020,1001,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"43,035.09 ",3001,,,,,,,,,,,,,
01-May-2020,1002,مبيعات خرسانه D.C.I,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"89,552.63 ",3001,,,,,,,,,,,,,
01-May-2020,1003,مبيعات خرسانه نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"80,815.79 ",3001,,,,,,,,,,,,,
01-May-2020,1004,مبيعات خرسانه A.H.M,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"12,377.19 ",3001,,,,,,,,,,,,,
01-May-2020,1005,مبيعات خرسانه القاهره للاسكان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"92,421.05 ",3001,,,,,,,,,,,,,
01-Jun-2020,1221,مبيعات الخرسانه - شركة نحو,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"10,192.98 ",3001,,,,,,,,,,,,,
01-Jun-2020,1222,مبيعات الخرسانه - شركة الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"112,122.81 ",3001,,,,,,,,,,,,,
01-Jun-2020,1223,مبيعات الخرسانه - شركة الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"104,842.11 ",3001,,,,,,,,,,,,,
01-Jun-2020,1224,مبيعات الخرسانه - شركة بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"50,964.91 ",3001,,,,,,,,,,,,,
01-Jun-2020,1225,مبيعات الخرسانه - شركة القاهرة للاسكان والتعمير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"85,912.28 ",3001,,,,,,,,,,,,,
